case_id,court_type,petition_type,decision_date,petitioner_count,petitioner_A_tag,petitioner_B_tag,petitioner_C_tag,petitioner_D_tag,subject_count,subject_A_tag,subject_B_tag,Child_counsel,child_count,child_A_tag,child_A_birthdate,child_A_age,child_A_custody,child_A_result,childA_Suspension_type,childA_Suspension_months,childA_Suspension_end_date,child_B_tag,child_B_birthdate,child_B_age,child_B_custody,child_B_result,child_B_Suspension_type,child_B_Suspension_months,child_B_Suspension_end_date,child_C_tag,child_C_birthdate,child_C_age,child_C_custody,child_C_result,child_C_Suspension_type,child_C_Suspension_months,child_C_Suspension_end_date,child_D_tag,child_D_birthdate,child_D_age,child_D_custody,child_D_result,child_D_Suspension_type,child_D_Suspension_months,child_D_Suspension_end_date,physical_abuse,neglect,medical_neglect,psychological_abuse,sexual_abuse,summary,judgment_factors
2580,家裁,親権停止,2024-08-26,1,児童相談所長,,,,1,[母],,FALSE,1,[子],2009-03-21,15,一時保護,親権停止,一定期間,24,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,TRUE,FALSE,"【事案】母は中学校に監視されているなどと頻繁に申入れを行い、未成年者も、後で叩かれること等をおそれ、母に合わせた言動をしていたが、夏休み中ずっと叱られ、叩かれていたなどと学校に相談し、一時保護された。母は過去にうつ病と診断されたことがあり、当時は通院等をしていなかったところ、児相は母に受診を促したが、母は病気ではない、精神科で通院は必要ないと言われたなどと述べた。児相は、高校入学手続のため、本件及び保全を申し立て、R6.3.28に保全処分がされた。
　※　未成年者の意向調査を実施
【判断】母は暴力や暴言を否定するが、一時保護時の写真のひっかき傷、未成年者が調査官や関係機関に暴力等を具体的に説明し、医学判定書等でも心理的影響が認定されたことなどから、未成年者の説明は信用できる。また、母が病気でないとの主張も、その裏付けはなく、仮にそのような診断を受けていたとしても、実際の経緯と異なる説明を前提に受けた診断等をもって症状がないとは認められない。
　母は、自己の認識をもとに中学校に頻繁な申入れをし、未成年者が自分の意向が沿わないときは叱り、暴力を繰り返すなどしたことで、無気力、不安等の症状が生じていた。母は未成年者が求めるなら精神科を受診し、高校入学に関する意向を尊重する旨述べるが、病気や暴力等を否定し、児相に不信感を示していることも踏まえれば、児相や学校等と協力して、未成年者の意向を尊重しながら、監護態勢を構築できるとは考え難い。","【積極】
・母の言動により未成年者に無気力等の症状が生じている
・母が精神科等の受診拒絶
・児相等と協力する姿勢がない"
2590,家裁,親権停止,2024-09-19,1,[父方祖母],,,,1,[母],,FALSE,1,[子],,2,里親,親権停止,一定期間,24,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,"【事案】母は未成年者らを置いて夜中に遊びに行く、過大な借金をするなどしていたが、父の死後、未成年者らを置いて行方不明となり、後日、母方祖母に「子供を捨てます」と連絡した。母方祖母は、未成年者らを児相に預け、里親委託等がされた。父方祖母は未成年者らの後見人となって監護養育することを希望し、母方祖母も反対していないが、児相からは親権者等でないために現状の十分な説明を受けられていない。
【判断】母は、未成年者らの監護養育を他者に丸投げするような態度がうかがわれ、裁判所の連絡にも反応を示さず未成年者との関わりに消極的な姿勢を示しており、親子再統合のめどは立っていないし、今後、自己の利益のため親権を恣意的に行使する懸念も否定できない。母の態度、行動傾向、環境等から見て、親権に基づく身上監護及び財産管理の権限の適切な行使を期待し難い状態であり、解消のめども立たない。","【積極】
・親族や児相との連絡に消極的で、監護養育を丸投げする態度
・生活状況が不安定
・裁判所の連絡に応答せず、未成年者との関わりに消極的
・未成年者の相続した遺産が費消されるおそれ"
2600,家裁,親権停止,2024-12-16,2,[母方祖父],[母方祖母],,,1,[母],,FALSE,2,[子A],2021-01-05,3,一時保護,親権停止,一定期間,12,,[子B],2023-02-14,1,一時保護,親権停止,一定期間,12,,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,"【事案】母は、母方祖父母に監護を任せ、仕事で忙しいから施設にでも預ければよいなどと述べ、諭そうとする母方祖父母と対立。母は一人で実家から転居し、夜間は実家で未成年者らと寝る約束も守らず連絡も途絶えがちとなった。母方祖父母がNeglectとして警察等に相談すると、母は未成年者の引渡しを求めて暴れ、母方祖母が負傷し、警察に通報して一時保護された。母は児相での未成年者らとの週１回の面接を継続しているが、母方祖父母と未成年者らとの面会の機会を設けることは拒んでいる。未成年者らは、一時保護の外出中に母方祖母と偶然出会った際、母方祖父母の家に帰りたいと訴えた。
【判断】母は、自分の都合を優先して監護を母方祖父母に任せきりにする一方、忠告に耳を貸さず、未成年者の心情に配慮する姿勢にも乏しい。生活基盤は不安定で、受入れ環境を整えるまでは相当期間を要し、このような事態に陥った原因を母方祖父母に転嫁して自己の言動を顧みない態度を維持しており、不適切な言動を改めるためにも相当期間を要する。母が未成年者らを引き取った場合、監護養育は困難であり、母方祖父母の関与を拒んで未成年者らを囲い込み、更に状況を悪化させるおそれがある。母は児童相談所と面接を継続しており、取り組み方次第では未成年者らを適切に監護養育するための諸条件等が比較的早期に整う可能性も相当にあるとも考えられるから、親権停止は当面１年間とし、その後の反省や努力、環境調整の結果を踏まえて、親権停止の審判の取消し又は再度の親権停止の審判で対応することが相当である。","【積極】
・未成年者らの監護を申立人らに任せ、忠告にも耳を貸さない
・未成年者の心情に配慮する姿勢に乏しい
・従前の言動を反省せず、申立人への反発を背景に自ら監護養育すると主張
・生活基盤の安定に時間を要する
・監護補助の受入れが困難
・申立人らを囲い込み、周囲の関与を拒絶して状況を悪化させる恐れ
【消極】
・児相との面接を継続中"
2610,家裁,親権停止,2025-02-19,1,児童相談所長,,,,1,[母],,FALSE,1,[子],2023-09-09,1,乳児院,親権停止,一定期間,24,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,"【事案】未成年者は先天性心疾患があり、出生直後からNeglectを理由に一時保護がされ、母の同意で乳児院に入所。母は、未成年者の血縁上の父と思われる男性から暴力を受けたことで、知人宅を転々とし、児相との音信も途絶えていたところ、未成年者の手術のために申立てがされた。母は、裁判所の連絡を受け、児相に連絡を絶っていたことを謝罪するとともに、申立てを認め、手術をお願いする旨の答弁書を提出。
　戸籍上の父は受刑中で、父母は長期間面会しておらず、嫡出否認の訴えを経るまでもなく法律上の父子関係が存在しない可能性が高い。父は手術の同意書を提出するなど協力の姿勢を示しているが、母は離婚を希望。
【判断】母は精神的不安定、知的能力の低さから男性への依存傾向があり、それが環境や他人との関係の短期間での変化・破綻の要因となって、生活の著しい不安定にもつながっていることもうかがえ、その問題を克服し、生活環境や人間関係の安定を確立するためには相当に時間を要する。未成年者が治療を円滑かつ迅速に受けるためには、病状の変化に応じて治療行為の承諾を臨機応変に行う必要があり、これに備えて、手術中の病院内での待機も必要になるところ、当面、母にその任に当たらせることは困難又は不適当である。母が翻意して未成年者の監護養育を希望しても、現状では、安定的な生活環境等を提供できない。
　父が親権を行使する場合も、母との共同行使を要し、母が親権を共同行使することは上記の通り困難又は不適当である。また、父は受刑中でこれまでの経緯等にも照らせば、父が親権を事実上行使できない状況や親権の行使が不適当な状況等が生じる可能性もあり、施設長による親権代行等を直ちに開始する方が、未成年者の利益侵害を防止する上で適切である。","【積極】
・生活状況が不安定で、児相とも音信を絶っていた
・遠隔地に居住し、治療行為の承諾や手術中の待機など、病気の未成年者の状況に応じた臨機応変な親権行使ができない
・積極的に未成年者に関わろうとする姿勢を示さず
・生活環境や人間関係の安定には相当に時間を要する"
2620,家裁,親権停止,2023-12-25,1,児童相談所長,,,,2,[父],[母],FALSE,1,[子],2015-07-17,8,事件本人,却下,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,"【事案】未成年者は急性リンパ性白血病の診断を受けて入院後、R4.11から抗がん剤治療が開始されることになったが、R4.12の外来診療をキャンセルした。治療を短縮した場合は再発率が上昇し、再発した場合は１割程度命を落とす可能性がある骨髄移植を行う必要があるため、児相は治療の必要性等を説明して説得に努めたが、父母の治療継続を拒否する意思が固かったことから、R5.3.24に本件及び保全を申し立て、R5.5.11に保全処分がされた。保全処分後に一時保護がされたが、父母は治療継続に同意するに至り、未成年者は外泊扱いで自宅で生活しながら通院治療を継続している。
【判断】父母は、治療継続に同意し、その有効性や必要性についても理解を深め、通院治療の継続を条件に未成年者と生活することを許容されるに至ったことによれば、当初は治療の必要性や有効性等の理解が不十分であったところはあるが、少なくとも一時保護が解除されていない現状において治療を再度中断するとは考え難い。","【積極】
・未成年者の病気再発のリスクを高める対応
【消極】
・治療継続に同意するに至り、治療の必要性や有効性等に理解を深めた
・通院治療の継続を条件に、一時保護中だが、父母との生活が許容されるに至った"
2630,家裁,親権停止,2024-09-27,1,児童相談所長,,,,1,[母],,FALSE,1,[子],2017-12-20,6,その他施設,親権停止,一定期間,24,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,"【事案】母がインフルエンザにかかっている未成年者をプールに連れて行こうとしているなどと祖母から連絡があったことをきっかけに、R2に児童養護施設への入所措置がされ、その後、R4.10からの措置更新の審判がされた。未成年者は、R4.4以降、こども園で、理由なく他児への暴力を繰り返したり、女児や女性職員の陰部や体を触るなどの行動をしていたが、母は服薬や入院を拒否した。
　※　未成年者の調査を実施
【判断】未成年者はADHDやASDが疑われ、医学的な治療が必要な状態であり、服薬の効果が一定程度あるとしても、入院治療の可能性を排除することなく総合的に治療方針を検討し、服薬調整や入院等につき機動的に判断できる状態にする必要がある。それにもかかわらず、母は、服薬や入院より療育などの医療以外の方法をとりたいと述べて服薬を一旦中断させ、不適応行動の悪化により服薬の再開に同意したが、入院については医師の勧めによっても一貫して同意しておらず、適切な親権行使は期待できない。母は、適切に医療同意をしていると主張するが、処方薬の変更や入院等への対応、服薬の中断時の理由をみても、その判断は主観的な理由による硬直的なもので、未成年者の特性や状況を踏まえた合理的な判断とは認め難い。","【積極】
・未成年者は医学的な治療が必要な状態で、医療措置などにつき機動的な判断が必要
・医師の勧めにもかかわらず、服薬や入院を拒否"
2640,家裁,親権停止,2013-03-29,1,未成年者本人,,,,2,[母],[養父],FALSE,1,[子],,17,その他親戚,親権停止,一定期間,24,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,"【事案】母は、出産後に入院中の未成年者を置き去りにして失踪したため、未成年者は祖母の妹に育てられた。H23に未成年者は高校に入学して母の家に住んだが、母が勝手に退学届を提出したため、退学を余儀なくされた。未成年者は養父とは会話をしたこともほぼない。未成年者は二度原因不明の高熱を出して救急車で運ばれたが、母は医師の判断を無視して入院や検査を拒んだ。未成年者は今後も祖母の妹の家での生活を希望し、祖母の妹は後見人となって養育監護を継続する意向である。
【判断】父母は未成年者を養育監護しておらず、今後も必要な養育監護をする意思は認められない。また、未成年者には何らかの疾病の存在が疑われるが、正当な理由なく医療行為に同意しないため、詳しい検査や定期的な通院をすることが困難な状況にある。","【積極】
・監護養育をしておらず、今後も監護養育の意思なし
・正当な理由なく医療行為に同意せず"
2650,家裁,親権停止取消し,2015-09-30,1,[母],,,,,,,FALSE,1,[子],,,申立人,停止取消親権停止,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,"【事案】児相申立てによる親権停止の審判時、母は精神疾患があり、家事や育児を十分に担うことができない状態であり、児相から当時同居していた男性が二女に性的虐待をしたと聞いたのに、三女及び四女と同室で就寝させるなどして性的虐待を招致したこと、男性の暴言暴力を容認し、しつけとして合理化する考え方を有していることなどから、親権の行使が不適当とされた。
【判断】母は、別の男性と再婚し、現在は一定程度の家事をこなしていること、未成年者は施設及び学校に不適応を起こして母の自宅で生活しており、母及び再婚相手の男性に信頼を置いていること、児相も親権停止を解除して地域での支援につなげることが必要との判断を示していることから、親権停止の原因であった事実がなくなったと認める。","【消極】
・未成年者の意向
・従前の問題を解消し、生活状況が安定
・子供女性障碍者センターも親権停止を解除し、地域での支援につなげることが必要と判断。"
2660,家裁,親権停止,2016-03-31,1,児童相談所長,,,,1,[父],,FALSE,1,[子],,14,その他施設,親権停止,一定期間,24,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,"【事案】未成年者が母による身体的虐待が発覚して乳児院に入所措置が取られた後、父母は親権者を父として離婚したが、父も再婚して新たな家庭を設け、未成年者との交流はほとんどない。未成年者は、軽度精神発達遅滞、広汎性発達障害の診断を受け、特別支援学校に進学すべき状況にあったが、父は、普通に育ててもらうために施設に入れたなどと述べ、療育手帳の取得や特別支援学校への進学を拒否する意向を示し、審問には出席しなかった。高校入学の手続のため、保全処分が既にされている。
【判断】未成年者は、その生活状況や知的能力等に照らし、福祉的支援を継続的に受ける必要があり、療育手帳を取得し、特別支援学校へ進学することが不可欠であったが、父が特性等を十分に理解せず、手続に協力しないため、療育手帳の取得等の機会を奪われる可能性があった。","【積極】
・生活状況や知的能力等に照らし、福祉的支援や特別支援学校への進学が不可欠
・父が特性を理解せず、手続に協力しないため、特別支援学校への入学等の機会が奪われる可能性があった"
2671,家裁,親権停止,2019-02-28,1,児童相談所長,,,,2,[母],[養父],FALSE,1,[子],2008-01-01,11,一時保護,却下,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,"【事案】未成年者は、母が養育困難を訴えたことで生後８か月で乳児院に入所し、H27.8及びH28.8に母宅に外泊したが、いずれも何度も怒られ、暴力を振るわれた旨述べた。未成年者は、H29.8に母宅に外泊し、そのまま入所措置が解除されたが、H29.12に父母の叱責をおそれて帰宅できず学校で隠れているところを発見され、一時保護された。未成年者は、一時保護当初、父母が追いかけてくる旨不安を訴えたり、そのような夢を見て夜中に起きたりすることもあった。心理診断では、未成年者の暴力や感情の不安定さ、退行等の要配慮行動は、根強く残っている不安と虐待による外傷体験により引き起こされているとされた。
【判断】父母が未成年者に相当な頻度で暴力をふるい、食事を抜き、未成年者が強い恐怖心を抱いていたことが認められ、一時保護以前は、親権の行使は不適当であった。ただし、親権の停止には現時点でも要件を満たすことが必要であり、父母は未成年者が施設で生活することを事実上容認し、引渡しを執拗に要求したり、居場所を探索するなどの一時保護を妨害する姿勢は示しておらず、医療行為の同意等の親権者として行うべき行為を理由なく怠り、未成年者の利益を害している事情もない。父母は児相に協力的ではなく親子再統合は容易ではないが、親権を停止しても再統合が容易になるとも思えず、子に不利益が生じるともいえない。安心の基礎を作るために親権停止が相当との主張は一定の理解はできるが、親権停止がされなくとも直ちに未成年者が父母のもとに戻されるものではなく、児福法による法的な対応は可能であり、これだけをもって親権を停止すべきほど子の利益が害されているとは考え難い。今後、父母が一時保護や施設による監護を妨害する姿勢を示したり、未成年者のために必要な手続きを正当な理由なく怠ったりした場合に、保全処分を用いるなどして速やかに親権停止をすべきである。","【積極】
・児相に非協力的で、親子再統合は容易ではない
・未成年者は強い恐怖心を持ち、親権停止を望んでいる
【消極】
・父母は未成年者が施設で生活することを事実上容認し、一時保護を妨害する姿勢は示していない
・親権を停止しても、親子再統合が容易になったり、停止しなかったことで未成年者に不利益が生じるとは思えない
・親権停止が認められなくとも、児福法による対応は可能で、客観的に子の利益を害する事情も顕在化していない"
2672,高裁,親権停止,2019-06-28,1,児童相談所長・未成年者,,,,2,[母],[養父],FALSE,1,[子],2008-01-01,11,一時保護,親権停止,一定期間,24,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,【判断】父母はH27.8頃からH29.12頃まで未成年者に対して殴る、食事を抜くなどの行為を繰り返しており、重大な虐待行為に当たる。母は生後８か月で未成年者の養育が困難として乳児院に委ね、入所措置の解除後４か月で一時保護の措置が取られていることから養育実績はほとんどないし、養父と虐待行為に及んだことも考慮すると、今後適切に養育できると期待できない。未成年者は父母に強い恐怖心を抱いており、今後の健全な成長のためには父母の影響が心理的にも及ばないと明確に自覚し得るような環境が必須である。また、これらによれば、親子再統合を果たす可能性は極めて小さい。,"【積極】
・父母による暴力等の虐待行為
・養育実績がほとんどなく、今後も適切な養育が期待できない
・未成年者の父母に対する強い恐怖心、意向
・未成年者の健全な成長には、父母の影響が心理的に及ばないと感じられる環境が必須との心理診断
・再統合の可能性が極めて小さいこと"
2680,家裁,親権停止,2024-09-13,1,児童相談所長,,,,1,[母],,FALSE,1,[子],2013-07-16,11,その他親戚,親権停止,一定期間,24,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,"【事案】母から殴る、蹴るなどの暴行があった旨の通告を受け、児相は未成年者を祖母宅に移すことを勧め、母はこれを了承した。その後、母は祖母宅から未成年者を連れ帰ろうとし、１度目は逃げようとする未成年者を捕まえて車に乗せ、２度目は母を止めようとする祖母に暴行を加えたために逮捕された。
【判断】母は未成年者に短期間に複数回にわたり暴力を加え、今後も暴力を加える恐れがある上、未成年者の意思を考慮することなく、強引に連れ去り行為に及んだ。また、未成年者は事前連絡なく小学校に遅刻する日が多く、視力も矯正を要する状況であったが、眼鏡を所持せず、虫歯の治療も受けていないなど監護養育が適切であったとはいいがたい。未成年者は暴力等により母への怒りやおそれを抱き、祖母と同居したい意向を示しているところ、上記を踏まえれば、その意向は尊重すべきである。","【積極】
・短期間に複数回にわたる暴力
・未成年者の意思を考慮しない連れ去り行為
・無連絡での遅刻の多さ、季節に合わない服装や食事の不十分さ等の監護養育の不適切
・未成年者の意向"
2690,家裁,親権停止,2020-06-17,1,未成年者本人,,,,1,[父],,FALSE,1,[子],2002-08-10,17,その他親戚,親権停止,一定期間,24,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,"【事案】
事件本人は、アルコール依存症の治療のため入院を繰り返しており、令和２年３月には父方祖母への暴行により警察に通報され、約２週間身柄拘束された。申立人は事件本人を恐れており、現在は事件本人の前妻（申立人の幼少期から継続して交流があり、母娘のような関係）とその長女及び再婚相手の計４人で生活している。事件本人は審問において申立人に対する愛情を訴え、申立人が前妻と生活することに異論はなく、申立人に対する親権停止にも反対していなかった。
【判断】
民法834条の2第1項の要件を満たす。","【積極】
・事件本人は無職、アルコール依存症で入退院を繰り返す
・事件本人は、酒に酔って父方祖母に暴行し、未成年者が目撃
・未成年者は、酒を飲んで問題を起こしたり怒鳴りつけたりしてきた事件本人を恐れている
・事件本人自身が親権停止に反対せず

【消極】
・未成年者は、事件本人の前妻の家庭で安定した生活
・事件本人は、暴行事件で身柄拘束・釈放後、任意入院
・事件本人は、審問において、未成年者に対する愛情を訴える"
2700,家裁,親権停止,2020-10-15,1,,,,,1,[父],,FALSE,1,[子],2002-09-22,18,児童福祉施設,親権停止,成人するまで,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,"【事案】
事件本人は、未成年者（二男）との同居中、公共料金の滞納による電気停止、食事の不十分な時期、長男の定期券の換金、町内会費の借用、県営住宅家賃の滞納などの金銭トラブルを繰り返し、未成年者が施設に入所した後も、金銭の借用を繰り返し、現在も収入がない。
【判断】
事件本人の親権行使が不適当であり、親権の行使が継続された場合、契約行為や就業など社会生活の安寧福祉を害する蓋然性が高い。未成年者は既に18歳に達しており、18歳が成人となる改正民法が施行される令和4年4月1日まで親権を停止することが相当。","【積極】
・ネグレクト
・経済的困窮、財産の流用、金銭トラブル
・未成年者の施設入所以後も金銭借用申入れ

【消極】
・公共料金の支払懈怠は、長期間ではない
・未成年者が審判時に18歳"
2710,家裁,親権停止,2022-11-24,1,児童相談所長,,,,1,[母],,FALSE,1,[子],2008-02-10,14,児童養護施設,親権停止,一定期間,24,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,"【事案】
未成年者は、3歳時に児童養護施設に入所したが、粗暴行為のため児童心理治療施設に入所し、双極性障害と診断され、医療機関で継続的な治療を受けている。事件本人は、未成年者が6歳時から同人との面会がなくなり、児相の職員が接触を試みたが、連絡が取れない状態が続いており、未成年者が必要な治療（電気けいれん療法など）を受けるための同意が得られない事態が生じた。
調査官調査の際、未成年者は親権停止の意味を理解し、特に意見はないと述べた。
※調査官調査を実施。
【判断】
現状では緊急の治療は不要であるものの、今後未成年者の状態によっては親権者の同意が必要な治療が発生する可能性があり、その際に同意が得られないことで子の福祉が害されるおそれがあり、親権者による親権の行使が不適当であると認められる。","【積極】
・未成年者と面会しなくなり児相から連絡も取れず。
・未成年者は双極性障害で継続的な治療必要

【消極】
・審判時において緊急で行うべき治療はない "
2720,家裁,親権停止,2021-10-25,1,[母方祖母],,,,2,[母],[養父],FALSE,1,[子],2007-04-26,14,児童福祉施設,却下,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,"【判断】
親権者らが，未成年者の知的障害その他の特性を十分に理解せず，更に養父において体罰を伴う指導をしていたことは，親権の行使として不適切であったが、母は未成年者の育児に携わり、養父は同居し育児に参加しており、体罰の程度は深刻ではなく、未成年者の心身に重大な影響を与えていない。また，未成年者は施設入所しており、長期的な保護が必要であるため，親権停止事由があるとまでは認められない。
※調査官調査を実施。","【積極】
・事件本人ら未成年者の特性理解不十分
・体罰

【消極】
・体罰の程度は深刻でなく心身への重大な影響なし
・未成年者は施設入所
・申立人の主張する性的虐待やネグレクトは認定されず"
2731,家裁,親権停止,2020-07-01,1,児童相談所長,,,,1,[母],,FALSE,1,[子],2011-01-09,9,その他施設,親権停止,一定期間,24,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,"【事案】
未成年者は、生後3か月頃、急性脳症を発症し、重度の後遺症が残った。事件本人は未成年者の養育を拒否して児相との連絡を絶っており、これまでにも3回、２年間の親権停止を受けている。
【判断】
事件本人による親権の行使が困難ないし不適当であることにより未成年者の利益を害することが明らか。","【積極】
・未成年者は、急性脳症により全介助を要する状態で、緊急の医療措置への対応必要
・事件本人は、発症後、「仕事を理由」に未成年者の養育拒否。その後所在不明
・平成26年、平成28年、平成30年にも親権停止の審判を受けており今回で4回目

【消極】
・（親権停止の結果として）既に未成年後見人が選任
・未成年者は社会福祉法人が運営する療育センターに入所
・児相は祖父母とは連絡が取れて、面会交流も実施"
2732,家裁,親権停止,2022-06-23,1,児童相談所長,,,,1,[母],,FALSE,1,[子],2011-01-09,11,その他施設,親権停止,一定期間,24,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,"【事案】
73-2と未成年者及び親権者は同じ。これまでにも4回、2年間の親権停止を受けている。
【判断】
事件本人による親権の行使が困難ないし不適当であることにより未成年者の利益を害することが明らか。","【積極】
・未成年者は、急性脳症により全介助を要する状態で、緊急の医療措置への対応必要
・事件本人は、発症後、「仕事を理由」に未成年者の養育拒否。その後所在不明
・平成26年、平成28年、平成30年にも親権停止の審判を受けており今回で4回目

【消極】
・（親権停止の結果として）既に未成年後見人が選任
・未成年者は社会福祉法人が運営する療育センターに入所
・児相は祖父母とは連絡が取れて、面会交流も実施"
2740,家裁,親権停止,2025-08-04,1,児童相談所長,,,,1,[母],,FALSE,1,[子],2018-11-14,5,一時保護,親権停止,一定期間,24,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,TRUE,FALSE,"【事案】
母は情緒不安定性パーソナリティ障害等の診断を受け、未成年者は軽度の発達の遅れ。R3頃から母による暴力、暴言等に関して多数の通告がされ、幼稚園の登園日数も少ない状況が続いていた。自宅は犬の多頭飼の臭気等で退去を求められていた。未成年者が叔母に対し、母が包丁を突き付けてくる、窓から飛び降りろと言う等打ち明け、母宅に戻ることを嫌がったことを受け、叔母が児相に相談して一時保護委託を受けた。母は、児相の家庭訪問や指導を拒否し、未成年者への対応や生活に改善すべき点はなく、認容された場合は叔母を殺しに行く旨述べた。未成年者は調査官に叔母と暮らしたい旨述べた。
【判断】
①包丁を突き付けたり、腹部を殴打する行為は、正当な躾の限度を超え、健全な成長にとって害悪である、②母の友人が未成年者に万引きを勧めるなど、犯罪に巻き込む危険性のある環境に未成年者を置いたことは監護義務の重大な懈怠である、③母が万引きを未成年者の面前でしたり、未成年者にさせたりしたことは健全な道徳観の形成を著しく阻害する、④粗暴な行為を見聞きさせたり、自殺をほのめかしたことは恐怖心等を与えて精神的な発達に悪影響を与えた、⑤登園が少ないことに適切な対応をしたことはうかがわれず、軽度の発達の遅れは不適切な養育環境が影響している可能性が否定できない、⑥安定した住環境や適切な生活環境を提供できていなかったところ、親権の行使は明らかに不適当で、未成年者の利益を著しく害している。母が精神的に不安定な状態等にあり、養育態度を顧みる姿勢がなく、児相の指導を拒否する姿勢等からすると、近い将来における養育態度の改善等の可能性も乏しい。","【積極】
・児相の指導に従う姿勢なし
・生活・精神不安定
・未成年者の意向"
2750,家裁,親権停止,2025-01-20,1,[祖母],,,,,[母],,FALSE,1,[子],2021-10-06,3,一時保護,却下,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,TRUE,FALSE,"【事案】
母は、交際相手の家や実家、知人宅等へ転居を重ねながら、叔母等に育児を手伝ってもらっていたが、祖母や叔母が児相などに、母がミルクをあげない、家に１か月戻っていない等として、叔母が未成年者を養育したいと相談し、母も、親族会議で母の居所が定まって養育環境を整えるまで叔母が養育することとなったと役所に述べたことがあった。R5.9に虐待通告があり、母は大声で叱ることや尻を叩くことがある旨述べたが、保育所が未成年者に母への拒否感はなく、順調に愛着形成も進んでおり、日常的な虐待があるとは考えられない旨回答したこと等を踏まえ、軽度の虐待認定がされた。母は、知人宅を出る際に車中泊等を余儀なくされたとして叔母に未成年者を預けたが、その後、叔母や祖母と、母の未成年者との交流や引取りなどを巡って対立し、口論の場に臨場した警察が児相に通告して一時保護が開始された。母は、祖父及び祖父の妻の支援を今後受ける旨述べ、祖父らも支援する意向を示した。
【判断】
これまで居住環境が不安定だったことや養育支援をしていた叔母との関係悪化等に照らすと、指導等がないまま母が未成年者を養育することは不安が残るが、一時保護以降の委託先での養育状況に問題はなく、母は、将来的に引き取って安定的に養育するための児相等の指導や助言を受け入れて居住や就労等の環境を整えつつあること等に鑑みれば、今後も指導等に応じながら必要な生活環境等の調整を続けていくことが期待できる。役所が虐待認定をした際の程度は軽微とされ、その後同様の虐待を繰り返したことは認められず、申立人の主張する虐待を認めるに足りる証拠はない。少なくとも児相が関与し、母子の再統合が試みられている現在においては、今後も児相による指導等を継続し、将来的に母が未成年者を引き取り安定的に養育できるように生活環境を調整していくことが相当であり、母による親権の行使が困難又は不適当であることにより子の利益を害するとは認められない。","【積極】
・居住環境が不安定
・養育支援をしていた叔母との関係悪化
【消極】
・委託先での養育状況に問題なし
・将来的な引取りに向け児相等の指導、助言に応じている
・児相は
・虐待認定された際にも程度は軽微とされ、虐待が繰り返されていることも認められず"
